	Unnamed: 0	Unnamed: 0.1	sentence	sentiment	transliteration	translation
446	446	446	tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa	positive	த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ த்ɦஆʟஆ	दद़ट़ दद़ट़ दद़ट़ दद़ट़ दद़ट़ दद़ट़ दद़ट़ दद़ट़ दद़ट़ दद़ट़ दद़ट़ दद़ट़ दद़ट़ दद़ट़ दद़ट़ दद़ट़ दद़ट़ दद़ट़ दद़ट़
447	447	447	Chiyaan vikram sir i like u r costume i like u r moment	positive	சியாந விக்ரம் சிர் இ லைக் உ ர் கோஸ்டம் இ லைக் உ ர் மொமெண்ட்	Chiana Vikram sir e Like U R costume e Like U R moment
448	448	448	Inum 1m likes  kuda varala  🤣🤣	positive	இனம் 1ம் லீக்ஸ்  குடா வரலா  	race 1st Leaks Umbrella come on
449	449	449	Semmaya erukku.. Trailer... Enga anna eppovum grate hero dha... Love you sk anna....	neutral	செம்மாயா எருக்கு ட்ரைலேர் ஏங்கா அந்நா இப்போவ்ம் கிரேட் ஹீரோ தா லவ யூ ஸ்க் அந்நா	Semmaya For coal Trailer Anga That day Now too Great Hero Tha Available U Sc That day
450	450	450	Ne ala vijay muturatha kudikerked tha laki	negative	நே அலா விஜய முதுரதா குடிகெர்கெட் தா லகீ	Ne Alas Vijaya Madurata Gudikerket Tha Laki
451	451	451	Srk fan plz dislike tha video	positive	ஸ்ர்க் பன் ப்ள்ஸ் டிஸ்லிக் தா வீடியோ	Src Bun Pls Dislik Tha Video
452	452	452	Last vara dialog thavaravera onnum edupadala. Movie ya paathutu comment pandren	negative	லாஸ்ட் வாரா டியாலோக் தாவாரவேரா ஓன்னம் எடுபடாலா மோவி யா பாதுதும் காமஎண்ட் பண்ட்ரேந	Lost Vara Dialog Herbal the wolf Can you take it? Movie Ya Touching Comand Bandera
453	453	453	1.18 Yaarlam  TeeJay ah Patheenga?	positive	118 யார்லாம்  தீஜய அ பதீம்கா	118 anyone Deejaya A Padimka
454	454	454	Hindi la U/A certificate. Tamil la U certificate. Yepdi da dei? Yellarum India la thaane irukkom?	neutral	ஹிந்தி லா உஆ செர்டிஃபிகேட் தமிழ் லா உ செர்டிஃபிகேட் யெப்தி டா தீ எல்லார்ம் இந்தியா லா தானே இருக்கோம்	Hindi La Uh Certificate Tamil La U Certificate Yeti Dr fire Everyone India La itself We are
455	455	455	Valimai kku wait panravanga thatra likes ah	positive	வாலீமாஈ க்கு வாத் பம்ரவங்கா தாத்ர லீக்ஸ் அ	Walimae to Wath Pamrawanga Dadra Leaks A
456	456	456	Aiyooo ithu petta illa thalaivar settaaaayena style yena alaga katirukanunga semmaaaa	neutral	ஐயூ ஈது பெட்டா இல்லா தலைவர சேத்தாயேநா ஸ்டைல் யேநா அலாகா கதிருகாநுங்கா செம்மா	IU Edu Peta No Chairman Sethayena Style Yena Alaka Katiruganunga Semma
457	457	457	Marana mass thala end fight vera level look semma mass ah eruku	positive	மராநா மாஸ் தாலா எண்ட் பைட் வேரா லேவேல லூக செம்மா மாஸ் அ எருகு	Marana Mass Tala End Byte Vera Not at all Luke Semma Mass A Ash
458	458	458	Movie la night shots neraya iruku	positive	மோவி லா நைட் ஷோட்ஸ் நேராயா இருகு	Movie La Knight Shots straight sit down
459	459	459	Chindhamani kolakkes.   ....like podra	negative	சீந்தாமநீ கோலாக்க்ஸ்   லைக் போத்ரா	You are sorry Colax Like Bothra
460	460	460	yaar ellaam thala ah theater la paarka marana waiting la irukinga oru like podunga	positive	யார் எல்லாம் தாலா அ தீட்டர் லா பார்கா மராநா வைடிங் லா இருகீங்கா ஓரு லைக் போதுங்கா	who Everything Tala A Theater La Parka Marana Whiting La Don&#39;t be A Like not enough
461	461	461	Jan 10 ke Pongal start aakuthu	neutral	ஜந 10 கே போம்கல் ஸ்டார்ட் ஆகுது	Jan 10 K Pomkal Start is
462	462	462	Wow wow wow... Thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa....... proud to be every Indian... <3 thanks to shankar sir and holl team...	neutral	வோ வோ வோ தலைவா ப்ரூத் டூ ப் எவரி இந்தியன் 3 தாநக்ஸ் டூ ஷங்கர சிர் அண்ட் ஹோல் டீம	Woah Woah Woah leader Proth Two B Avery Indian 3 Thanx Two Shankara sir And Hole Team
463	463	463	Kichadi padhiri ella English padathaiyum mix panni irrukkan shankar. Vera level pavam	negative	கிசாதி பாதிரி எல்லா இங்கிலிஷ் பதாதீயும் மிக்ஸ் பந்நீ இர்ருக்கன் ஷங்கர வேரா லேவேல பாவம	Gizadi Priest Ella English Badati too Mix Panni Irrukkan Shankara Vera Not at all sinful
464	464	464	Oruthar Mela Neenga Viswasam kaatrathukaga Innoruthar enn Asinga paduthu ringa	neutral	ஓருதார் மேலா நீம்கா விஸ்வஸம் காத்ரதுகாகா இந்நாருதார் என் அசிங்கா பதுது ரிங்கா	One Above Neemka Vishwasam Katratukaka This person N Asinga Ten Ringa
465	465	465	Rajini sir telugu fans like	positive	ராஜீநீ சிர் தெலுங்கு பன்ஸ் லைக்	Resign sir Telugu Buns Like
466	466	466	Last dialogue is a hint to his fans... Thala mela visvasam kaatrathuku thalapathy ya asinga padutha koodathu	positive	லாஸ்ட் டியாலோகு இஸ் ஆ ஹிண்ட் டூ ஹிஸ் பன்ஸ் தாலா மேலா விஸ்வஸம் காத்ரதுகு தலாபதி யா அசிங்கா பதுதா கூதாதும்	Lost Dialogue Is Cow Hind Two Hiss Buns Tala Above Vishwasam Wait for it Thalapathy Ya Asinga Baduta No more
467	467	467	Trending in sri lanka.. I am very happy. Hit like..	positive	ட்ரெண்டிங் இன் ஸ்ரீ லம்கா இ அம் வெரி ஹேப்பீ ஹித லைக்	Trending of Shri Lamka e Am Very Happy Hita Like
468	468	468	#NO MEANS NO  THALA  DIALOUGE DELIVERY SUPER	positive	நோ மேயான் நோ  தாலா  டியாலூஜ் டெலிவரி ஸுபர்	No Mayan No Tala Dialog Delivery Super
469	469	469	Oruthar Mela Neenga Viswasam Kaattradhukkaga Innoruthara Yen Asinga Paduthuringa	neutral	ஓருதார் மேலா நீம்கா விஸ்வஸம் காத்த்ரதுக்காகா இந்நாருதாரா யென் அசிங்கா படுதுரீந்கா	One Above Neemka Vishwasam Wait for it Is this Narudara? Yen Asinga Badhurinka
470	470	470	Yarellam morning wake up aanathum trailer paakka vanthinga???	positive	யாரேள்ளம் மோர்னிங் வேக் உப ஆநாதும் ட்ரைலேர் பாக்கா வந்தீந்கா	who is Morning Wake up Sub And the owl Trailer Baka did you come
471	471	471	Our sirappaana taramaana movie book panna poram	positive	ஓர் ஸிரப்பாநா தாரமாநா மோவி புக் பன்னா போராம்	Or Syrup Taramana Movie Book Panna Boram
472	472	472	semmmmmmmaaaaaaaaaaaa performance thala Mr.Ajith sir........... Good	positive	செம்மா பெர்போர்மான்ஸ் தாலா மரஜீத சிர் கூத்	Semma Performance Tala Marajita sir Gooth
473	473	473	Pongal ke confirm sweet sapada porum	positive	போம்கல் கே கான்பிர்ம் ஸ்வீட் ஸபாடா போரம்	Pomkal K Confirm Sweet Zapata War
474	474	474	Indha pongaluku release ana  Adutha pongal Vara odanumndravanga like podunga.	positive	இந்தா போங்கலுகு ரெலியாஸ் அநா  அதுதா போம்கல் வாரா ஓதநும்மந்த்ரவங்கா லைக் போதுங்கா	Inda Pongaluku Relias Ana Is that Pomkal Vara Othanummantrawanga Like not enough
475	475	475	Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala	positive	தாலா தாலா தாலா தாலா தாலா தாலா தாலா தாலா தாலா தாலா தாலா தாலா	Tala Tala Tala Tala Tala Tala Tala Tala Tala Tala Tala Tala
476	476	476	Ajith solra Last line,  idha yavadhu pathu thirundunga da dai	positive	அஜீத ஸோலரா லாஸ்ட் லைன்  இதா யாவாது பாது திருந்துங்கா டா டை	Ajita Solara Lost Line Here it is nothing Badu Trintunga Dr Tie
477	477	477	T h a l a	positive	த் ஹ் ஆ ல் ஆ	Th H Cow In Cow
478	478	478	super star na Marana mass thaan	positive	ஸுபர் ஸ்டார் நா மராநா மாஸ் தான்	Super Star Na Marana Mass That&#39;s it
479	479	479	Thala awwsm n u1 bgm rocks	positive	தாலா அவ்வம் ந உ1 பம் ராக்ஸ்	Tala That&#39;s it Na U1 Bum Rocks
480	480	480	Indha padam pengalukanadhu nalla samooga seerkeduku edhirana padam Ner konda parvai wow awesome thala ‍‍‍‍‍‍	positive	இந்தா பதம் பெங்களுகாநாது நல்லா ஸமூகா ஸீர்கெடுகு ஏதீராநா பதம் நேர் கோண்டா பர்வாஈ வோ அவேசோம் தாலா 	Inda Term Bengaluru good Samuga Seerkedu Atheerana Term Direct Konda Parvaee Woah Awesome Tala
481	481	481	HIGHLY EXCITED WAITING FOR KARTHI, SAM CS BGM	positive	ஹைக்லி எக்ஸ்சிடெட் வைடிங் பார் கார்தீ ஸம க்ஸ் பம்	Highley Excited Whiting see Karthi Sam Ks Bum
482	482	482	82k watch but 115k likes	neutral	82கே வாட்ச் புட் 115கே லீக்ஸ்	82K Watch Butt 115K Leaks
483	483	483	Classss , massssu , Pattayakelapum makkal Selvan  Semma trailer Vjs dialogue masssu ultimate Geththu pa namba màkkal Selvan	positive	கிளா  மஸ்ஸு  பட்டாயகேலாபம் மக்கல் ஸேல்வான்  செம்மா ட்ரைலேர் வான்ஸ் டியாலோகு மஸ்ஸு அல்டிமாதே கேத்து பா நம்பா ம்àக்கல் ஸேல்வான்	Claw Massu Pattaikelapam Makkal Selvan Semma Trailer Vance Dialogue Massu Ultimate Ask Pa Believe it or not burial Selvan
484	484	484	Wowowowowoowowoowowoowo, lets go superstar, love u rajini sir	negative	வோவவவூவோவூவோவூவோ லெட்ஸ் கோ ஸுபர்ஸ்டார் லவ உ ராஜீநீ சிர்	Whoa whoa whoa whoa whoa Let&#39;s Co Superstar Available U Resign sir
485	485	485	Yosikkama bhagubali movie da comber pannalam Vera level la irukum paru	positive	யோசிக்காமா பாகுபாலி மோவி டா காம்பர் பன்னாலம் வேரா லேவேல லா இருகம் பாரு	Can you think? Baahubali Movie Dr Comber Pannalam Vera Not at all La Darkness Look
486	486	486	Pattaya Kilaputhupaa trailer... !!!!! Get Rajnified  !!!	positive	பட்டாயா கிலாபுதுபா ட்ரைலேர்  கெட் ரஜநீபீத்  	Pattaya Kilabuduba Trailer Get Rajneepeeth
487	487	487	Thala irukum pothu ethuvum nadakathu. Thala kaakum pothu erumbum thudikathu. Thala Tucker doi	positive	தாலா இருகம் போதும் ஏதுவும நாதாகாதும் தாலா காரம போதும் ஏரும்பம் துதீகாதும் தாலா டக்கர் தோய்	Tala Darkness enough What? Nathakadum Tala Spicy enough Arumbam Dudikatum Tala Tucker Doi
488	488	488	Jithu- kaali- singaar singh veri Aatam, jan 10 mark the date , king  arrives	positive	ஜீதும் காலி சிங்கார் சிங் வேரி ஆதம ஜந 10 மார்க் தே தேதி  கிங்  அரிவ்ஸ்	Jeet too empty Singar Singh Varie Adam Jan 10 Mark tea Date King Arrivs
