	uid	sentence	lang	sentiment
1171	1172	Fittings de ultim hora #billboardsregional #redcarpet http://t.co/dun65tvy1L	['EN', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA']	neutral
1172	1173	NOOB RAP CHALLENGE ! | LUIS , COJO , ZARCORT & KRONNO : vía	['EN', 'EN', 'EN', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'EN', 'NA', 'ES']	neutral
1173	1174	Mejor un bizcocho de chocolate pls .	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	neutral
1174	1175	FIYAHH !! ! 🔥🔥 TRAP- PLAY | BEN AND ED RAP | KRONNO ZOMBER | Espero que os guste !! 😘😘😘	['EN', 'NA', 'NA', 'NA', 'EN', 'EN', 'NA', 'NA', 'EN', 'NA', 'EN', 'NA', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive
1175	1176	: Mira , si no quieres hablar conmigo fkn dímelo y ya , no hay necesidad de estar pichándome y yo estar esperado el cabron ms …	['NA', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
1176	1177	Quiero explotar intragram con fotos pero no quiero parecer un spam 😓	['ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	positive
1177	1178	: Que jodios cravings de comida china .	['NA', 'ES', 'ES', 'EN', 'ES', 'ES', 'NA', 'NA']	negative
1178	1179	El #teamnosleep y #twitterafterdark esta activeeeeeeee	['ES', 'EN', 'ES', 'EN', 'ES', 'ES']	positive
1179	1180	: Tener hambre VS tener comida 🍔🍕🍗 W/ & #BuoyPR ( Versión extendida en IG : )	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	neutral
1180	1181	""" : 😭😭😭😭 "" no llores mas mujer que te sec as:'("	['NA', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN']	negative
1181	1182	: He visto a y a en las noticias de la uno con un rap-play de Five Nights At Freddy 's y me emosiono 😍😍	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'EN', 'EN', 'EN', 'NA', 'EN', 'ES', 'ES', 'ES', 'NA']	positive
1182	1183	: Just Announced : Hard Rock Café #SanJuan to open in December 2014 http://t.co/nHGPx7QLdE 🎸 🍴 👏 http://t.co/5evdKXBEDS	['NA', 'EN', 'EN', 'NA', 'NA', 'EN', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']	positive
1183	1184	: aquí el que mando soy yo , el que tiene más flow , el que tiene más mala hostia que mou . * TURN DOWN FOR …	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'EN', 'EN', 'NA']	negative
1184	1185	: Si es necesario viajar el mundo entero para capturar a Mewtwo en el Pokémon GO , lo haré .	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'EN', 'NA', 'ES', 'ES', 'NA']	positive
1185	1186	Happy #halloween #ElvacilonDeLaGatita http://t.co/broSPoNtFM	['EN', 'EN', 'ES', 'NA']	positive
1186	1187	: CRONICAS DE PALMAS PART #1 🏝🇵🇷	['NA', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA']	neutral
1187	1188	Me ha gustado un vídeo de ( - LA ÉPICA CONTRA DOS !! | Quakecraft | Minecraft ) .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA', 'EN', 'NA', 'NA']	positive
1188	1189	Trabajando hoy en Rueda de prensa #premiostumundo #host jeans #disel Saco #hugoboss … http://t.co/2Y5arS84aW	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA', 'ES', 'NA', 'NA', 'NA']	positive
1189	1190	#Repost dannpp86 with repostapp . ・・・ Con en #productionmode #mylife #PR #MIAMI #instaboy …	['EN', 'NA', 'EN', 'NA', 'NA', 'NA', 'ES', 'ES', 'EN', 'EN', 'NA', 'NA', 'EN', 'NA']	neutral
1190	1191	""" ¿ En dónde te aceptaron ? "" "" UPR "" "" Sí , pero ¿ en cuál recinto ? "" "" UPR , ya te lo dije "" Oka .. . dale , thanks"	['NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'ES', 'NA', 'NA', 'ES', 'NA', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'NA', 'ES', 'NA', 'EN']	positive
1191	1192	Ponte en Forma con La Gatita #9 en Westland Mall http://t.co/AnoRrPAGVm	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'EN', 'NA', 'NA']	positive
1192	1193	El traje cute , bizcocho Nice , la doña con los cantos guindando YUCK !! ! Deja q llegue la MIA y ahí si q t hago un cuento !!	['ES', 'ES', 'EN', 'NA', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
1193	1194	: Que me acabo de dar cuenta que mañana sale Phantom Limb de JAJAJAJAJA KHE http://t.co/xMoMotqzdZ	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA']	positive
1194	1195	Se me olvido saber escribir en ese tweet 😂 #sejouda	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES']	positive
1195	1196	#healthy GOOD la comida del martes 786-213-5276	['EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
1196	1197	Triangle bikini en salhua store ! Love colors 🍎🍐🍇 We are OPEN hoy sabado estamos abiertos !	['EN', 'EN', 'ES', 'NA', 'EN', 'NA', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
1197	1198	No puedo ir al remember PC pq no tengo 18 😭😔	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	negative
1198	1199	Cuando una mejor red es tu única esperanza … #BetterMatters . Ve #TheForceAwakens en cines el 18 de Diciembre .	['ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'ES', 'EN', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA']	positive
1199	1200	: ¡ Madre mía chicos ! Vaya partidazas de Lucky Island estamos jugando y yo , si no nos ponen una estatu …	['NA', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
1200	1201	: tres vídeos pensados ? YellowMellow para rato ?	['NA', 'ES', 'ES', 'ES', 'NA', 'EN', 'ES', 'ES', 'NA']	neutral
1201	1202	El team #ninelcondeteam #pln2014 pelo , maquillaje y Stylist javierdelarosae avilahec y yo con nin elconde http://t.co/CYyXqg8pEL	['ES', 'EN', 'NA', 'NA', 'ES', 'NA', 'ES', 'ES', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA']	positive
1202	1203	""" MIRA YA ESTAN ENTRANDO EL CAFE SE TARDA MUCHO ? "" - doña aquí . Lo más seguro de Juana Diaz . #LiveTweetingDesdeLuisMu ñozMarinAirport"	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'EN', 'NA']	positive
1203	1204	acho te voy a block pal carajo !!	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'NA']	negative
1204	1205	: Según google , mi nombre está en el top 5 de nombres de puta	['NA', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES']	positive
1205	1206	Zombers ! En 2 dias se cierran las votaciones de premios vlogger ! Ultimo esfuerzo ! Solo se puede votar 1 vez ! 😍 Z4E 😍	['EN', 'NA', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'NA', 'NA', 'NA']	neutral
1206	1207	: Yo no sé porqué tuve q crecer 👶👼 #me #baby #cute	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN']	neutral
1207	1208	😂😂😂😂😂😂😂😂😂😂😂😂😂 the devils lettuce jajajajjaja	['NA', 'EN', 'EN', 'EN', 'ES']	positive
1208	1209	El vlog de hoy : DISNEYLAND PARÍS CERRADO	['ES', 'EN', 'ES', 'ES', 'NA', 'NA', 'NA', 'ES']	neutral
1209	1210	"“ : "" See he 's her lobster ""” . Nena tas juaquia con Friends !!"	['NA', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	neutral
1210	1211	Yo solo estoy viendo el superbowl por el half-time show 😌	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'EN', 'EN', 'NA']	negative
1211	1212	DAT CONCIERTO ! ❤ 😍	['EN', 'ES', 'NA', 'NA', 'NA']	positive
1212	1213	: El único regret que tengo y siempre tendre es el no poder rescatar a cuanto animal abandonado veo en la calle porque no tengo …	['NA', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
1213	1214	Busca el tuyo en #dunkindonuts América se . ueve con #dunkindonuts #elvacilondelagatita	['ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'NA', 'ES', 'ES', 'EN', 'ES']	neutral
1214	1215	La respuesta del #TechTrivia de hoy es el Motorola i95cl . Si lo adivinaste , ¡ tienes una excelente memoria !	['ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
1215	1216	: quiero tener mi propio apartamento lol	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN']	positive
1216	1217	: MI HERMANASTRO MIREN Su pierna GRACIAS A LAS DONACIONES , pero NECESITAMOS MAS para la otra , # de CUENTA 👇 Plase …	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'NA', 'EN', 'NA']	positive
1217	1218	: yo quiero ser flaca y estar dura pero también quiero un hamburger y una batida de vainilla de buns	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	negative
1218	1219	: Abrazos a las tres ! : Mis bellas y talentosas amigas fashion stylists .. .	['NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA', 'NA']	positive
1219	1220	"by "" Yei 😊 le dieron el anillos acá celebrando #elHielo #laroca makyhinson "" … http://t.co/1vBpMAoi97"	['EN', 'NA', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA']	positive
1220	1221	: Si no sabes escribir una palabra , búscala antes de escribir un disparate . Minimiza la fucking ignorancia .	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'EN', 'ES', 'NA']	negative
1221	1222	Yo espero no tener fkn practica el viernes	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES']	negative
1222	1223	MERA WOOOO Y ESE PITO SIN OUTSIDE ??	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	negative
1223	1224	Mañana empezaré a subir gameplays de COD black ops 3 !! :)	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'EN', 'EN', 'NA', 'NA', 'NA', 'NA']	neutral
1224	1225	: Hooolaaa ! Ayer ande 12km .. Esto para un youtuber es como 3 maratones 😩	['NA', 'ES', 'NA', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'NA']	neutral
1225	1226	black mail JAJAJAJAJAJJA cuando eras mi beffa:') http://t.co/HudIR7KZsB	['EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
1226	1227	Me ha gustado un vídeo de de ( - LUCKY ISLAND MINERAP | KRONNO ZOMBER | ( Videoclip Oficial	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'NA', 'NA', 'EN', 'ES']	positive
1227	1228	“ : yeahhh baby u de served ” grax Honey	['NA', 'NA', 'EN', 'EN', 'EN', 'ES', 'EN', 'NA', 'EN', 'EN']	negative
1228	1229	: Me encanto la camisa ! : Moderno con su look hoy para #reencuentro concert http .. .	['NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA', 'NA']	positive
1229	1230	Me ha gustado un vídeo de ( - Eminem - Kings Never Die ( Audio ) ft . Gwen Stefani ) .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA', 'EN', 'EN', 'EN', 'NA', 'ES', 'NA', 'EN', 'NA', 'NA', 'NA', 'NA', 'NA']	positive
1230	1231	Nosotras somos únicas e irremplazables !! #salhuaclothing • Croptop Dhana negra , maxifalda Martina rosa /verde oliva ! http://t.co/0D9FhVV96D	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'NA', 'NA', 'ES', 'NA', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA']	positive
1231	1232	¡ Claro ! Puede seguir el enlace incluido en el email que le enviamos , ó puede llamar al depto . de ventas al 800-256-4646 . ~ MH	['NA', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA']	positive
1232	1233	Good Morning #ElvacilonDeLaGatita #morningshow #Onair http://t.co/4oMvb3hRMo	['EN', 'EN', 'ES', 'EN', 'EN', 'NA']	positive
1233	1234	: no se porque unos días me siento mejor que otros , todos los días debería de sentirme linda not just one day	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN']	negative
1234	1235	: Cuando te textea tu crush http://t.co/KQY50uTmUz	['NA', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	neutral
1235	1236	La vida no se trata de olvidarte de tus principios para conseguir x objetivos , ¿ eh ? Just saying .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'NA', 'EN', 'EN', 'NA']	positive
1236	1237	Fun at work #mkangels #marykay #fashionshoot #springtrends #nyc #peopleeneapanol #tendenciasprimavera … http://t.co/xSisguc6K3	['EN', 'EN', 'EN', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'ES', 'NA', 'NA']	positive
1237	1238	Levantarse y ver que el RAP que subí ayer a la 1 de la madrugada tiene casi 200K en unas horas ! 😱😱 Gracias ! 😁😘☀️☀️	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'NA', 'NA']	positive
1238	1239	Imagen Modeling by La Gatita	['ES', 'EN', 'EN', 'ES', 'ES']	positive
1239	1240	""" : #tbt a los primeros días de senior year 😢 otro sushi date , que dicen ? http://t.co/B9fVR6T0kD""sushi date ? pleaseee :)"	['NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'NA', 'NA', 'EN', 'NA', 'EN', 'NA']	negative
1240	1241	Maldito Alcohol by Pitbull Vs . Afrojack , found with , Listen now : road trip a mitad de semana .. .. http://t.co/wOQhthXX9I	['ES', 'ES', 'EN', 'NA', 'EN', 'NA', 'NA', 'NA', 'EN', 'EN', 'NA', 'EN', 'EN', 'NA', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA']	neutral
1241	1242	Para los fans de #Windows , ¿ cuál de estos teléfonos prefieren ? http://t.co/i0cvRXZ3mh http://t.co/8M5bFGJYxP	['ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA']	neutral
1242	1243	": Desde "" SEN10RS "" , la realidad es que todos los años le tratan de meter el número por donde sea a to ' cojón . 😂 …"	['NA', 'ES', 'NA', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'NA', 'NA', 'NA']	positive
1243	1244	Ya Ready dj_sheriff #ElvacilonDeLaGatita #Onair #MorningShow Feliz y Bendecido Jueves .. http://t.co/QA59AWGudz	['ES', 'EN', 'NA', 'ES', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	neutral
1244	1245	Mañana tendréis rap de mortal Kombat zombers !! ! pero el siguiente será un rap normal con la señorita ^^	['ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
1245	1246	: Me voy llevar a : Alejandro Garcia Padilla . Tempo . Ana Cacho . Maripily . Mr Cash .	['NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'EN', 'EN', 'NA']	neutral
1246	1247	Más guapa para esta navidad imposible ! Hoy OPEN urdesa circunvalación sur 723 y guayacanes #allyouneedisecuador	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'EN', 'NA', 'ES', 'ES', 'NA', 'ES', 'ES', 'EN']	negative
1247	1248	En mi vida había gasta 'o tanto para Valentine 's , wtf	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'NA', 'EN', 'NA', 'EN']	positive
1248	1249	🎧 It 's like i got this music in my body saying it 's gonna be alright 🎶 Falda $ 19.90 Blusa $ 24.70 Vinchas $3.50 http://t.co/QxSnoUw8Es	['NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'NA', 'NA', 'ES', 'NA', 'NA', 'ES', 'NA', 'NA']	positive
1249	1250	OK .. . ya Ima do this	['EN', 'NA', 'NA', 'ES', 'EN', 'EN', 'EN']	neutral
1250	1251	Comparte tus momentos mundialistas favoritos a través de la red 4G LTE más grande y confiable del país : http://t.co/DBlhJhVFfj .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA']	neutral
1251	1252	: Quiero darle duro al gym	['NA', 'ES', 'ES', 'ES', 'ES', 'EN']	neutral
1252	1253	Que genial está quedando el video de YOUTUBERS LIFE ! Cuanto curro tiene encima !! ! La ZomberSquad lo sabe !! ^^	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'NA', 'ES', 'ES', 'NA', 'NA']	positive
1253	1254	The 100 esta tan fucking cabron !! !! !!	['EN', 'NA', 'ES', 'ES', 'EN', 'ES', 'NA', 'NA', 'NA']	negative
1254	1255	Necesito un spa full .	['ES', 'ES', 'ES', 'EN', 'NA']	negative
1255	1256	jajajajaj yea sometimes .. .	['ES', 'EN', 'EN', 'NA', 'NA']	positive
1256	1257	Nuestras queridas faldas lucianas !! faldas de randa con forro ! Ya en stock en SALHUAclothing http://t.co/xIwWFNIq3V	['ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'EN', 'ES', 'NA', 'NA']	positive
1257	1258	: Tarifas bajas desde Puerto Rico reserve antes del 12/5 y viaje entre 12/17-25/2015 . + Restr . …	['NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'EN', 'NA', 'NA']	neutral
1258	1259	: El abraham mateo del rap :D XD	['NA', 'ES', 'NA', 'NA', 'ES', 'EN', 'NA', 'NA']	positive
1259	1260	: Ten en cuenta que siempre has podido superar situaciones antes de la de ahora . Entonces , ¿ como no vas a superar esta ? Claro q …	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA']	positive
1260	1261	First row #fashion #miamifashionweek #rosaclara #style anamariacanseco http://t.co/zu2laN6PGJ	['EN', 'EN', 'EN', 'EN', 'ES', 'EN', 'NA', 'NA']	positive
1261	1262	: Con eso hago un party	['NA', 'ES', 'ES', 'ES', 'ES', 'EN']	positive
1262	1263	: Hello gatica me pueden poner vivir la vida con toño rosario , gracias !! ! Happy Monday !! !	['NA', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'ES', 'NA', 'NA', 'EN', 'EN', 'NA', 'NA']	positive
1263	1264	#GanaleAlaManana #MorningWin #miami 3:45 Am #elvacilondelagatita http://t.co/IOKG5ciI23	['ES', 'EN', 'NA', 'NA', 'ES', 'ES', 'NA']	positive
1264	1265	: Como va a ir por kronno ? XD Kronno no es famoso :P	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'EN', 'ES', 'ES', 'ES', 'NA']	negative
1265	1266	Me encantan los stickers nuevos de snapchat	['ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'NA']	positive
1266	1267	Aprovecha 2 docenas de donas por 10.99 en Dunkin Donuts #dunkindonuts	['ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'EN', 'NA']	positive
1267	1268	MAÑANA VUELVEN LOS DAILIES . He tenido unos días no muy buenos , con mucho curro y cosas aburridas , pero os prometo que mañana vuelvo fuerte .	['ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
1268	1269	#Repost ninelconde with repostapp . ・・・ #tbt #premiosjuventud2015 yousef_aljasmi . Joyas …	['EN', 'NA', 'EN', 'EN', 'NA', 'NA', 'EN', 'NA', 'EN', 'NA', 'ES', 'NA']	neutral
1269	1270	"Paco acaba de poner un snap cantando "" Timber "" de Kesha . #VerguenzaAjena jajajajajajja"	['NA', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'NA', 'NA', 'NA', 'ES', 'NA', 'NA', 'ES', 'ES']	positive
1270	1271	Chicos necesita ayuda Zomber !! ! Todos con el hashtag #PremiosVlogger #PV26 y el mio #PremiosVlogger #PV25 😋 gracias de corazon ! ❤ ️	['ES', 'ES', 'ES', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'EN', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA']	positive
1271	1272	Atractiva y libre ! #Salhuaclothing Tus pedidos al 096.880.7384 http://t.co/uCCL84BncO	['ES', 'ES', 'ES', 'NA', 'EN', 'ES', 'ES', 'ES', 'NA', 'NA']	neutral
1272	1273	Mis peinados cuando estoy estudiando van de Mufasa a ballerina and back real fast .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral
1273	1274	Aquí haciendo planes para junio y se me olvida que voy a trabajar , just great	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN']	negative
1274	1275	I just used Shazam to discover Sigan Bailando by Wisin & Yandel Feat . Tego & Franco El Gorilla .	['EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'ES', 'ES', 'EN', 'NA', 'NA', 'NA', 'EN', 'NA', 'NA', 'NA', 'NA', 'ES', 'NA', 'NA']	positive
1275	1276	Que fokin hambreeeeeee	['ES', 'EN', 'ES']	negative
1276	1277	ay .. . Potterhead perdida 😍	['ES', 'NA', 'NA', 'EN', 'ES', 'NA']	positive
1277	1278	: Mood : Tommy Torres , Pedro Capó , Reik y Sin Bandera	['NA', 'EN', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES']	neutral
1278	1279	: cuando to ' esta planiau y mami me dice que no voy pa ningun lau http://t.co/gNotf3ZJji	['NA', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
