	Unnamed: 0	uid	sentence	lang	sentiment	translation
2235	2235	2236	El popcorn del cine es gloria .	['ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	The popcorn of who it is gloria .
2236	2236	2237	🍃 Blusa estampada con botones y cuello , amarrala o puedes usarla por dentro de tu jean ! Blusa $24.70 http://t.co/AHLOjWHYTu	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'NA', 'NA']	positive	🍃 Shirt stamped with buttons Y neck , tie O you may use it by inside of that jean ! Shirt $24.70 http://t.co/AHLOjWHYTu
2237	2237	2238	deja el show	['ES', 'ES', 'EN']	negative	already the show
2238	2238	2239	Esta mujer es bella !! ! #ProudPuertorican ❤ ️ ❤ ️ ❤ ️	['ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']	positive	Is woman it is bella !! ! #ProudPuertorican ❤ ️ ❤ ️ ❤ ️
2239	2239	2240	Nena dame un call !! Estas bien ?	['ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'NA']	positive	baby girl dame and call !! It is good ?
2240	2240	2241	Pero si , tu martes está fucked up .. te deseo mucho éxito mijo	['ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES']	positive	But and , that mars it is fucked up .. the desire much success Mijo
2241	2241	2242	Looks otoñales de estampados de animal y Flores son y Estan super in este otoño . #falltrends … http://t.co/0Fj7PnerTH	['EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'NA', 'EN', 'NA', 'NA']	positive	Looks autumnal of prints of animal Y Flores son Y they are super in It is fall . #falltrends … http://t.co/0Fj7PnerTH
2242	2242	2243	LUCKY ISLAND | KATIA AL RESCATE !! | Minecraft : vía	['EN', 'EN', 'NA', 'NA', 'ES', 'ES', 'NA', 'NA', 'EN', 'NA', 'ES']	neutral	LUCKY ISLAND | KATIA AL BAILING OUT !! | Minecraft : via
2243	2243	2244	Menudo Swag !! Que ya somos 140.000 en Twitter ! Que barbarie ! XD sois zombers potentes , infectais a todos !! Ajaja 😜😝	['ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'NA', 'ES', 'ES', 'NA', 'NA', 'ES', 'EN', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA']	positive	Slight Swag !! What of are 140.000 in Twitter ! What barbarity ! XD be zombers potent , infected a all !! Command 😜😝
2244	2244	2245	Necesito panas en mi urba o por lo menos nearby	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN']	neutral	Needed hot in me urban O by it any less nearby
2245	2245	2246	Arreglándose para sus sesión de fotos Imagen Modeling by La Gatita	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'ES', 'ES']	positive	grooming for their session of Photos Image Modeling by The cooked
2246	2246	2247	Si sigo poniendo en mute a la gente me voy a quedar sin tuits para ver	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	positive	And I follow putting up in mute a the people me I go a stay sin tweets for to see
2247	2247	2248	nunca me puedo quedar evenly :/	['ES', 'ES', 'ES', 'ES', 'EN', 'NA']	positive	Never me Can I stay evenly :/
2248	2248	2249	Buen domingo ! #salhuaclothing http://t.co/LGhBmAFoZc	['ES', 'ES', 'NA', 'EN', 'NA']	neutral	Good Sunday ! #salhuaclothing http://t.co/LGhBmAFoZc
2249	2249	2250	YA ESTAMOS EN EL ZOMBIDIRECTO !! ! ID ENTRANDO !! :D LETS GO !! !	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'NA', 'NA', 'EN', 'EN', 'NA', 'NA']	positive	OF WE&#39;RE IN THE ZOMBIEDIRECTO !! ! ID ENTERING !! :D LETS GO !! !
2250	2250	2251	Tengo que dormir mínimo tres días después de este weekend	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN']	positive	I&#39;ve got what sleep Minimum three days after of It is weekend
2251	2251	2252	Todo hombre deberia ver The Break-Up	['ES', 'ES', 'ES', 'ES', 'EN', 'EN']	positive	all men should to see The Break-Up
2252	2252	2253	Ni fumo , ni bebo , tampoco me drogo , soy un bicho raro .. . Me llaman ZOMBER ! 💀 ❤ ️	['ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'EN', 'NA', 'NA', 'NA', 'NA']	positive	In smoke , in bebo , either me drogo , soy and animal down .. . Me call ZOMBER ! 💀 ❤ ️
2253	2253	2254	“ : “ : que rico es levantarte y estar home alone 😌 ” EAAAAAA ” 😏	['NA', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA', 'NA', 'ES', 'NA', 'NA']	positive	“ : “ : what rico it is get up Y be home alone 😌 ” EAAAAA ” 😏
2254	2254	2255	Ya hemos llegado ! Ahora toca salir a hacer Snow !! ^^	['ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA']	positive	Of we have arrived ! Now touch leave a do Snow !! ^^
2255	2255	2256	Cuando estaba en la high , enfermarme era tremendo vacilón .	['ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral	When I was in the high , get sick era shivering hesitant .
2256	2256	2257	Good morning running mode time ! Buenos Dias a correr http://t.co/tbTo79dr	['EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	Good morning running mode time ! Good Days a run http://t.co/tbTo79dr
2257	2257	2258	Cuando la se mete con los NIÑOS RATA .. . que sepais que muchos niños os siguen y eso es una falta de respeto .. . #respect	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN']	neutral	When the with set with the KIDS FLAT .. . what sepais what Many kids you follow Y it&#39;s it is a lack of respect .. . #respect
2258	2258	2259	Claramente im weak y me lo estaba comiendo hasta que me vio , se rio y me dijo gordito	['ES', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	positive	Clearly in the weak Y me it I was eating until what me he saw , with rio Y me said chubby
2259	2259	2260	cada vez me gusta mas !! Los carteros son un trip !	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	positive	each turn me like but !! The postmen son and trip !
2260	2260	2261	jajaja me too :)	['ES', 'EN', 'EN', 'NA']	neutral	LOL me too :)
2261	2261	2262	¿ alguien tiene un coat que me pueda prestar ?	['NA', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	¿ someone have and coat what me can give ?
2262	2262	2263	Salgo de un examen de cifi para estudiar de otro examen de cifi , que annoying 💆🏽	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'EN', 'NA']	negative	I go out of and exam of cif for to study of other exam of cif , what annoying 💆🏽
2263	2263	2264	Se la podía lavar antes de la foto , I believe	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN']	positive	Se the could to wash before of the photo , I believe
2264	2264	2265	Bella con un vestido de Joyas y styling team y …	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'ES', 'NA']	positive	Bella with and dress of Jewels Y styling team Y …
2265	2265	2266	Jajaja en mis stories sale mi voz atrás super annoying	['ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN']	positive	LOL in what stories sale me voice back super annoying
2266	2266	2267	Bueeeeeenos dias !! ! ☀️☀️😁 ladies and Zomber boys !! 💀😋✌🏻️	['ES', 'ES', 'NA', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA']	neutral	Bueeeeenos days !! ! ☀️☀️😁 ladies and Zomber boys !! 💀😋✌🏻️
2267	2267	2268	Look de hoy . El estampado animal print siempre de moda . http://t.co/4WaVPqg6	['EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'NA', 'NA']	positive	Look of today . The patterned animal print forever of fashion . http://t.co/4WaVPqg6
2268	2268	2269	Aprovechando que puedo salir de casa , hagamos un preguntas y respuestas en MeloMore . Usad el hashtag #DiMelo y preguntad a tope . :D	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive	Taking advantage what Can I leave of House , let&#39;s do and questions Y answers in MeloMore . progress the hashtag #DiMelo Y ask a tope . :D
2269	2269	2270	Extrañaba las batidas homemade 💕	['ES', 'ES', 'ES', 'EN', 'NA']	positive	missed the beats homemade 💕
2270	2270	2271	Yo como pareja soy un fucking amor y bellaco/a también .	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	They as partner soy and fucking love Y miscreant also .
2271	2271	2272	Sooooo Randy me acaba de pasar por al lado 😍😍😍😍	['EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	Sooooo Randy me ends of market by al side 😍😍😍😍
2272	2272	2273	tu lo has dicho	['ES', 'ES', 'EN', 'ES']	positive	that it has saying
2273	2273	2274	El vlog de hoy : CÓMO DECORAR TU CASA PARA NAVIDAD	['ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	positive	The vlog of today : WHAT TO DECORATE TU HOUSE FOR CHRISTMAS
2274	2274	2275	yo se que no jajajaja pero antes era cute	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN']	positive	they with what no LOL but before era cute
2275	2275	2276	De un zapato a Otro zapato esta mi destino !! #shoelover http://t.co/EJmTQLom	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA']	positive	Of and shoe a Other shoe is me destiny !! #shoelover http://t.co/EJmTQLom
2276	2276	2277	#quote #friday #elvacilondelagatita	['EN', 'EN', 'ES']	neutral	#quote #friday #elvacilondelegatita
2277	2277	2278	playa all day , everyday	['ES', 'EN', 'EN', 'NA', 'EN']	positive	playa all day , everyday
2278	2278	2279	JAJAJAJAJAJAJA BYEEEE	['ES', 'EN']	positive	HAHAHAHAHAHAHA BYEEEE
2279	2279	2280	Fuck shit man . No quiero estudiar más .	['EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA']	negative	Fuck shit man . No I want to study plus .
2280	2280	2281	Mala desicion comerme una ensalada como cena ayer . FUCKING HAAAAMBRE .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'ES', 'NA']	positive	She had decision eat me a salad as cena Yesterday . FUCKING HAAAMBRE .
2281	2281	2282	léete los summaries	['ES', 'ES', 'EN']	positive	read the summaries
2282	2282	2283	Comenzamos con los regalos navideños : TODO DICIEMBRE ENVÍOS GRATUITOS ! tus pedidos al 096.880.7384 #salhuaclothing http://t.co/vNwylv4pGs	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA']	positive	we start with the gifts Christmas : ALL DECEMBER SHIPPING FREE ! the requests al 096.880.7384 #salhuaclothing http://t.co/vNwylv4pGs
2283	2283	2284	De party con Rum Punch de	['ES', 'EN', 'ES', 'EN', 'EN', 'ES']	positive	Of party with Rum Punch of
2284	2284	2285	Primer domingo que me levanto temprano y feliz , this is new	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN']	positive	First Sunday what me I raise early Y happy , this is new
2285	2285	2286	Gowns #dreamdresses zuhairmuradofficial #moda #fashion #couturedresses #white #beige … http://t.co/RBdH24qTrD	['EN', 'EN', 'NA', 'ES', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA']	positive	Gowns #dreamdresses zuhairmuradofficial #fashion #fashion #couturedresses #white #beige … http://t.co/RBdH24qTrD
2286	2286	2287	Tengo que entrar en razón ya de que las justas se acabaron y que ya no tengo excusa pa ' pichar la uni .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'EN', 'NA']	neutral	I&#39;ve got what log in in reason of of what the fair with finished Y what of no I&#39;ve got excuse well ' graffiti the him .
2287	2287	2288	Los problemas en mi vida son minimos comparados con el verdadero problema . HELLO .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA']	positive	The problems in me life son are mentioned compared with the real problem . HELLO .
2288	2288	2289	A comer en Señor Frog con honey .. .	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'EN', 'NA', 'NA']	positive	A eat in Mister Frog with honey .. .
2289	2289	2290	Buenos dias Zombers ! ^^	['ES', 'ES', 'EN', 'NA', 'NA']	neutral	Good days Zombers ! ^^
2290	2290	2291	Tengo que pintarme las raíces . La gente ya se da cuenta que no soy rubia natural 😂 #sorrynotsorry	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN']	positive	I&#39;ve got what paint myself the estate . The people of with and bill what no soy blonde natural 😂 #sorrynotsorry
2291	2291	2292	hahahaha yo después me puse a pensar y woo que papelón . No sé ni su nombre pa ' joder .	['EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA']	neutral	Hahahaha they after me half a think Y woo what piece of paper . No see in are Name well ' fuck .
2292	2292	2293	.. . Hippie summer .. ✌🏻️ Envíos 💁🏼 096.880.7384 http://t.co/ye33KAn5D3	['NA', 'NA', 'EN', 'EN', 'NA', 'NA', 'ES', 'NA', 'NA', 'NA']	positive	.. . Hippie summer .. ✌🏻️ Shipments 💁🏼 096.880.7384 http://t.co/ye33KAn5D3
2293	2293	2294	dale hoy es día de damas so nos sale barato	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES']	positive	dale today it is day of ladies so us sale AFFORDABLE
2294	2294	2295	Se ve cabrona either way	['ES', 'ES', 'ES', 'EN', 'EN']	negative	Se ve bitch either way
2295	2295	2296	Estoy tan fucking enferma .	['ES', 'ES', 'EN', 'ES', 'NA']	positive	Am tan fucking ill .
2296	2296	2297	El Party hasta abajo es el Domingo con !! !	['ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive	The Party until down it is the Sunday with !! !
2297	2297	2298	MAS QUE FUCKING ENLOQUECERLO 💪🏼😍 ❤ ️	['ES', 'ES', 'EN', 'ES', 'NA', 'NA', 'NA']	positive	BUT WHAT FUCKING CRAZY IT 💪🏼😍 ❤ ️
2298	2298	2299	Throw 🔙 a la fuga	['EN', 'NA', 'ES', 'ES', 'ES']	negative	Throw 🔙 a the leak
2299	2299	2300	""" So Loca "" - Gigi"	['NA', 'EN', 'ES', 'NA', 'NA', 'NA']	neutral	""" So Loca "" - Tooth"
2300	2300	2301	Apellido : Beer ! Beer Ok .	['ES', 'NA', 'EN', 'NA', 'EN', 'EN', 'NA']	positive	Surname : Beer ! Beer Ok .
2301	2301	2302	yo seré feliz cuando tengáis Parks and Recreation en vuestro catálogo .. . PORFI 😭🙏	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'NA']	negative	they I will be happy when have Parks and Recreation in your catalog .. . PORFI 😭🙏
2302	2302	2303	ehh tu eres scott y yo soy kourtney , had n't we agreed on this ?	['ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral	huh that are scott Y they soy kourtney , had n't we agreed on this ?
2303	2303	2304	A mi me encanta que la tienda se llene cuando yo estoy de break 😌	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	positive	A me me loves what the store with fill when they am of break 😌
2304	2304	2305	Disfrutar sonreir compartir Como no amar los domingos ! #sundayrelax #denimshirt #guayaquil #feriado	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'NA', 'ES']	positive	Enjoy smile to share As no amar the sundays ! #sundayrelax #denimshirt #guayaquil #holiday
2305	2305	2306	-sexxx baby jaja -rizos -libre expresión -simplemente hermosa -151	['EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	-sexxx baby eggs -curls -free expression -simply beautifull -151
2306	2306	2307	ALGUIEN POR FAVOR TRÁIGAME UN ICEE POOOOR FAVOOOOR 😞	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'NA']	positive	SOMEONE BY FAVOR BETRAY ME AND ICEE POOOOR FAVOOOOR 😞
2307	2307	2308	La política debe coger un Break !! !! 4 años de política !! ! Basta ya !! !	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'NA', 'NA']	neutral	The policy must take and Break !! !! 4 years of policy !! ! It just is of !! !
2308	2308	2309	Pa ese booty no existe sillín	['ES', 'ES', 'EN', 'ES', 'ES', 'ES']	positive	Well that booty no exists saddle
2309	2309	2310	El vlog de hoy , pequeñas lluvias de festival : RECUPERÁNDOME Y POOL PARTY	['ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'EN', 'EN']	neutral	The vlog of today , little rainy of festival : RECOVERING Y POOL PARTY
2310	2310	2311	Me falta foto Del look de mi bello en la alfombra de .	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	Me lack photo Of look of me nice in the rug of .
2311	2311	2312	Jamas me habían tomado tantos screenshots como hoy JAJAJAJA	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES']	positive	Never me they had taken many screenshots as today LOL
2312	2312	2313	van a tener algo en comun . you both bitchhesss jajajaja	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'ES']	neutral	from a to have something in common . you both bitchhesss LOL
2313	2313	2314	Si se da la oportunidad ? Why not	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN']	positive	And with and the chance ? Why not
2314	2314	2315	tirar bolitas de papel a ver si cae en el cleavage es un pasa tiempo de muchos	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	positive	to throw little balls of paper a to see and cae in the cleavage it is and happens weather of Many
2315	2315	2316	Todo el mundo siempre va a hablar mierda pero do what you love y ya . Be yourself .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'NA', 'EN', 'EN', 'NA']	negative	all the world forever and a speak shit but do what you love Y of . Be yourself .
2316	2316	2317	""" Love ? No . I prefer beer . "" yess please ;)"	['NA', 'EN', 'NA', 'ES', 'NA', 'EN', 'EN', 'EN', 'NA', 'NA', 'EN', 'EN', 'NA']	positive	""" Love ? No . I prefer beer . "" yes please ;)"
2317	2317	2318	Vamoo pa ' la beachh 🌞	['ES', 'ES', 'NA', 'ES', 'EN', 'NA']	positive	Wow well ' the beachh 🌞
2318	2318	2319	Coño , I feel youuuu	['ES', 'NA', 'EN', 'EN', 'EN']	neutral	Cone , I feel youuuu
2319	2319	2320	Que día mas perfecto para un roadtrip .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	positive	What day but perfect for and roadtrip .
2320	2320	2321	yesss , ella me aseguro que a los tres dias ya iba a poder comer de todo 😂	['EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	yesss , she me I assure what a the three days of others a can eat of all 😂
2321	2321	2322	Si gano os dedicaré una palabras ! 😄 ☺ ️😊😍 Me voy ya que mañana madrugo ! Buenas noches Zombers ! ❤ ️	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'EN', 'NA', 'NA', 'NA']	positive	And find you I will dedicate a words ! 😄 ☺ ️😊😍 Me I go of what morning I get up early ! Good nights Zombers ! ❤ ️
2322	2322	2323	La miniatura del vlog que se avecina es una de las más molonas ever <3	['ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	positive	The thumbnail of vlog what with is coming it is a of the plus moonas ever <3
2323	2323	2324	Seré afuego y to pero soy awkward as fuck .	['ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'EN', 'EN', 'EN', 'NA']	negative	I will be afuego Y to but soy awkward as fuck .
2324	2324	2325	jajajajja es que el final episode no me lo pierdo ni pa dios	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	positive	hahahaha it is what the final episode no me it I lose in well god
2325	2325	2326	No sé por qué me acabo de acordar del día en el que me alegré mucho por ver que tenía 24 suscriptores . En serio , agradecida forever .. . ❤ ️	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'ES', 'ES', 'NA', 'ES', 'EN', 'NA', 'NA', 'NA', 'NA']	positive	No see by what me finished of to wake up of day in the what me cheerful much by to see what I had 24 subscribers . In serious , grateful forever .. . ❤ ️
2326	2326	2327	Listo #latinbillboard2013 #redcarpet #dsqaured http://t.co/pY1H16R2Qg	['ES', 'NA', 'EN', 'EN', 'NA']	positive	List #latinbillboard2013 #redcarpet #dsqaured http://t.co/pY1H16R2Qg
2327	2327	2328	jajajajaja que me importa ! criticamos los trabejes juntos jajaja va ser mi beffo gay	['ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN']	positive	Hahaha what me it matters ! we criticize the work together LOL and to be me beffo gay
2328	2328	2329	Quieres verte mejor que nunca ? Visitanos ! Salhua -> Urdesa circunvalación sur 723 y guayacanes #allyouneedisecuador	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'NA', 'NA', 'NA', 'ES', 'ES', 'NA', 'ES', 'ES', 'EN']	positive	You want green better what Never ? Visit us ! Salhua -> Urdesa circumvallation on 723 Y guayacanes #allyouneedisecuador
2329	2329	2330	El vlog va tarde por lo mismo de siempre : LO MUCHO QUE APESTA MI INTERNET	['ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	neutral	The vlog and afternoon by it same of forever : IT MUCH WHAT STINKS ME INTERNET
