	Unnamed: 0	Unnamed: 0.1	sentence	sentiment	transliteration	translation
491	491	491	Background music oke kollam.... Pakshe padam erngumbol eee kanunathoke undel kollam.... # sada oru cinemapremi	neutral	ബാക്ക്ഗ്രൂണ്ട് മ്യൂസിക് ഓകേ കൊല്ലം പക്ഷേ പദമ എറണ്ഗുംബോല് ഈം കനുനാതോകേ ഉന്ദേല കൊല്ലം  സദാ ഓരു സിനേമപ്രേമീ	Background Music okay Kollam But Padma Erangumbol Ahem Kanunatoke Don&#39;t worry Kollam Always one Cinema Lover
492	492	492	Lalettan prithvi combo .... =മരണമാസ്	positive	ലാലെത്തന പ്രീഥ്വീ കംബോ  മരണമസ	Lalethana Prithvi Combo death month
493	493	493	trailor editor kk oru kuthirapavan kodukaan thonnunavar ivide camonnnn!!!!	positive	ട്രേല്ര് എദിട്ടോര് ക്ക ഓരു കുതീരപവന കോദുകാന തോന്നുംനാവര ഇവിഡ് കൈമോന	The trailer Editor K one horse wind Kodukana Seemingly Evid Kaimona
494	494	494	ikka scholl mass dailogue ellarum maranna mattoru item und therrunnillallo katta exitment raju ettan  full suspence...	positive	ഇക്കാ സ്കോള മാസ ദൈലോഗു എല്ലാര്മ മരന്നാ മത്തോരു ഇതേമ ഉണ്ട് തെറ്രുന്നീലആല്ലോ കട്ടാ എക്സിറ്റ്മെന്റ് രാജു ഏത്തന  ഫുഅല സുസ്പെന്സ്	Ika Scola month Dialogue Ellarma dead another The same There is You are wrong Kata Excitement Raju What is it? Fuala Suspense
495	495	495	Mamookayude padamaayalum lalettan te padamaanenkilum itoru malayalam padamaanu athorkanam nammaku Ella industrikaleyum vettichu nammade Malayalam industriye unnatangalil ethikanam	positive	മമൂകായുഡേ പദമായളമ ലാലെത്തന തേ പദമാനേന്കീലുമ ഇതോരും മലയാളം പദമാനു അഥര്കനാമ നമ്മകു ഏല്ലാ ഇന്ഡയസ്ത്രിക്ലേയുംമ വേത്തീചു നമ്മദ് മലയാളം ഇന്ഡയസ്ത്രീയ ഉന്നതംഗലില ഏതീകാനാമ	Mamukayuday word Lalethana the Padamanenkiluma This too Malayalam Padamanu Atharkanama We will Ella Industry hunted down Nammad Malayalam Indian woman No upper limb Ethikanama
496	496	496	supr ikka powli ..... padam supr arikkim urappaa.... ikka lve u ....	positive	സുപ്ര ഇക്കാ പോവലീ  പദമ സുപ്ര അരിക്കീമ ഉരാപ്പാ ഇക്കാ ല്വേ ഉ 	Supra Ika Powlee Padma Supra Arikima Urappa Ika Lway U
497	497	497	Padathe patti undayirunnu ah mundharana maari...Oru mass padam thanne ayirikkum...Best wishes	positive	പദതേ പത്തി ഉന്ദയീരുനനു അഹ മുന്ധാരാനാ മാരിയോരു മാസ പദമ ഠാന്നേ അയീരീക്കുംമ്ബസ്റ്റ് വിശ്വ്സ്	The word itself Ten To Undayiruna Ah Mundharana Mario month Padma Thane Ayereekumbast Faith
498	498	498	Uff _    Murali Gopi	neutral	ഉഫ്ഫ     മുരലീ ഗോപീ	Phew Murali Gopi
499	499	499	Kurach massum aayittanallo jayetta ipravishathe varav	positive	കുരച മാശ്സുമ ആയിത്തനാല്ലോ ജയേത്താ ഇപ്രവീശാത വരവ	whip Mashsuma Because it is win This entry arrival
500	500	500	Makkale ethu polikkum    oru raksayumilla	positive	മക്കാലേ ഏതു പോലിക്കുംമ    ഓരു രാക്സയുംമില്ലാ	Macaulay Which Pollykumma one There is no Raksha
501	501	501	Mammotyodulla ishtam kadutha thamizh vorodhathal thakarnnu mannadinjhu poyi....this flm seems like paandi movie	neutral	മമ്മോത്യോദുല്ലാ ഇശ്തമ കദുതാ ഥാമീസ വോരോധഥല ഠാകരനും മന്നദിന്ഫു പോയിതീസ ഫ്ല്മ സീമ്സ ലീകേ പാന്ദി മോവീഏ	Mammoth Dullah Ishtama Kaduta Thamisa Vorodhathala Thakaran too Mannadinfu Poetisa Film Seemsa Leakey Pandi The movie
502	502	502	Mass enokka paranja onannara mass athanu mammukka....	positive	മാസ എനോക്കാ പരംജാ ഓനാന്നാരാ മാസ അതാനും മമ്മുക്കാ	month Enoch Paramja Onannara month And that too Momma
503	503	503	Kunjaalikk eee sound fit alla ennoru thonal	neutral	കുംജആലിക്ക ഈം സൌംദ ഫിത അല്ലാ എന്നോരു ഥോണാല്	Kumjaalika Ahem Soumda Fita no Someone Thonal
504	504	504	Ikka polichu athum e prayathil love u ikka	positive	ഇക്കാ പോളിചു അതുമ ഏ പ്രയാതീല ലവ ഉ ഇക്കാ	Ika Polichu That&#39;s it A Prayatheela Love U Ika
505	505	505	Tovino chetta pwoli love from Kanniyakumari	positive	ടോവിനോ ചെട്ടാ പ്വോലി ലവ കരോമ കന്നീയാകുമാരീ	Tovino Chetta Powley Love Caroma Be a virgin
506	506	506	Adipoly . Rocking enik eshtamaayi . Adipoly . Rock on	positive	ആദിപോളി  റോക്കിംഗ് ഏനിക ഏശ്താമായീ  ആദിപോളി  റോക്ക് ഓം	Adipoli Rocking Enika It&#39;s good Adipoli Rock Omg
507	507	507	ethu endha pulimuranta bgm okka koodi mix  pratheesha pokavoo	neutral	ഏതു ഏംധാ പുലിമുരാംതാ ബ്ഗ്മ ഓക്കാ കൂഡി മീസ  പ്രഥീശാ പോകാവൂ	Which Amda Pulimuramta Bgma Oka too The moustache Pratheesha let&#39;s go
508	508	508	angane oru divasam daivam marichu..........hahahahah.....nalla comedy	neutral	അംഗനേ ഓരു ദിവാസമ ദൈവമ മാരീചുഹാഹാഹഹാഹനല്ല കോമേഡി	Angan one Divasama Goddess Marichuhahahahahahahahahahahahahahaha Comedy
509	509	509	BGM kidukkiiiiiiiii makkale koode mammukka combi 🤩	positive	ബ്ഗ്മ കിടുക്കീ മക്കാലേ കൂഡേ മമ്മുക്കാ കോംബീ 	Bgma get it Macaulay Also Momma Combi
510	510	510	Mamukka I  like  you	positive	മാംമുക്കാ ഇ  ലീകേ  യൂ	Mammukka E Leakey Yu
511	511	511	Dileepettan...luv u ..luv u so much	positive	ദിലിപെട്ടാന്ലുവ ഉ ലവ ഉ സോ മുച	Dilipetantlua U Love U So Three
512	512	512	Kurupuutivarunavrde anakil kodtha keechan trailer ikkaaa Uff ingal eeejathi mass  FDFs urappachuu singasa Thalivaa....MaduraRaja #RajaEffect #RIP YouTube Thukkiaydii	negative	കുരുപുതിവരുണാവ്ര്ഡ അനകീല കോദ്താ കീചന ട്രേല്ര് ഇക്കാ ഉഫ്ഫ ഇന്ഗല ഈജാഥീ മാസ  ഫ്ദ്ഫ്സ ഉരപ്പചൂ സിംഗാസാ താലീവാമദുരരാജാ രാജഏഫക്ട് രീപ യൌതുബേ തുക്കീഅയദീ	Kuruputivarunavrda Anakila Kodta Keychana The trailer Ika Phew Engala Eajathi month Fdfsa Urapachu Singasa Thalivamaduraraja Raja effect Ripa YouTube Tukkiayadee
513	513	513	Mammooty fansavm dislike adiche Poi madhurajak adikadaa Etu vere levela mone dineshaa	negative	മമൃഊടി ഫംസവ്മ ഡിസ്ലീകേ ആദിചേ പോയ് മധുരാജക ആദികദാ ഏതു വേരാ ലെവേലാ മോനേ ദീനേശആ	Mamruodi Phamsavma Dislike Adi Che go madurajaka At first Which Vera level honey Dinesh
514	514	514	MURALI GOPI NINGALUDE DIALOGUE PWOLIYAANU. ..MWTHE	positive	മുരലീ ഗോപീ നീന്ഗാളുഡേ ദീഅലോഗു പ്വോലിയാനു മേത	Murali Gopi Ningalude The dialogue to Polianu Mehta
515	515	515	Ithe namma jayikkan mathram kalikana kaliyaaaaa	positive	ഇഈം നമമാം ജയിക്കന മാതരാമ കാലികനാ കലിയാ	Eem Namaam winning Matarama Up to date Kalia
516	516	516	Patti vananagal okke dislike adichu thudangi ...	negative	പത്തി വനാനാഗല് ഓക്കേ ഡിസ്ലീകേ ആദിച്ചു തുദാംഗീ 	Ten Vananagal okay Dislike Aadi Tudangee
517	517	517	Dislike  Adicha Mammookka Fans  Njagade #ettante varav KaneKulirke Kandota...........................	negative	ഡിസ്ലീകേ  ആദിചാ മമൂക്കാ ഫംസ  ന്ജഗഡ ഏട്ടാന്തേ വരവ കനേകുലിര്ക കംദോതാ	Dislike Adicha Momoka Phamsa Njagada Eighteen arrival Kanekulirka Kamdota
518	518	518	Katta waiting	positive	കട്ടാ വൈറ്റിങ്	Kata Whiting
519	519	519	Sreekumara menone naari nee ithonnu kaanu	negative	സ്രീകുമാരാ മെനോന നാരീ നീ ഇതോനനു കാനു	Sreekumara Menona Nary you To Etonan Kanu
520	520	520	Oru rakshyum illatha trailer Trailer ingane aanenkil movie eganeyayirikkum mass aayirukkm	positive	ഓരു രക്ഷ്യുംമ ഇല്ലതാ ട്രേല്ര് ട്രേല്ര് ഇന്ഗണേ ആനേന്കീല മോവീഏ ഏഗനേയാഗീരീക്കുംമ മാസ ആയീരുക്ക്മ	one Rakshyumma No The trailer The trailer so Anenkila The movie Aganeyagiriekumma month Aayirukma
521	521	521	Lalettante katta fan aanu njan all the best laletta	positive	ലാലെട്ടാന്തേ കട്ടാ ഫന ആനു ന്ജന എല്ല ദ ബെസ്റ്റ് ലാലെട്ടാ	Laletante Kata Fana Anu Njana Ella The Best Laletta
522	522	522	Ithenthu killichundan mambazhama.... ithokke namude raju ettanu koduthal pollichadukiyene..	negative	ഇഥേന്തും കില്ലിയുംദന മാംബഝ്ഹാമാ ഇഥോക്കേ നാമുദേ രാജു ഏത്തനു കോദുഥല പോല്ലീചാദുകീയേന	Anything Killyumdana Mambajhama Ithokay Namude Raju to whom Koduthala Pollichadukiena
523	523	523	Padam poliyum ennu urappayi. Rajadhi Raja enna thara padam pole.	negative	പദമ പോലിയുംമ എന്നു ഉരാപ്പായീ രാജാധീ രാജാ ഏനനാ താരാ പദമ പോല	Padma Polly that Urappayee Rajadhi the king Enana Tara Padma like
524	524	524	Ithu polikkum urappa...kidu..... Prithvikoodi undaavanamennu aagrahikkunnu... By a lalettan fan	positive	ഇതു പോലിക്കുംമ ഉരാപ്പാകിദു പ്രീഥ്വീകൂഡി ഉന്ദാവനാമേന്നു ആഗ്രഹീക്കുന്നു ബി ആ ലാലെത്തന ഫന	This Pollykumma Urapakidu Prithweekudi Undavan became want to B That Lalethana Fana
525	525	525	teaser erakune munbe 1.4 dislike..  enthina enn manasilayaila...	negative	ടീസര് ഇരാകുനേ മുന്ബെ 14 ഡിസ്ലീകേ  എന്ഥീനാ ഏന മാനസീലായഐലാ	Teaser Iraq before 14 Dislike Why? Ena Manasila Aila
526	526	526	Entammoooo lalettan clean shave look maarakam katta waiting for odiyan ettan daaaa	positive	എന്തമ്മൂ ലാലെത്തന ക്ലേഅന ശാവേ ലൂക മാരാകാമ കട്ടാ വൈറ്റിങ് ഫര ഓദിയാന ഏത്തന ദാ	What are you Lalethana Clayana Shave Luke Maracama Kata Whiting Fara Odiana What is it? Da
527	527	527	Perunnalinu biriyaniyum selfiyu palliyil pokkum unda trailarum aaha andhass	positive	പേരുന്നാലീനും ബീരീയാനീയുംമ സേല്ഫീയും പല്ലീഇല് പോക്കുംമ ഉണ്ഡാ ട്രേലാരൂമ ആഹാ അന്ധാസ	Perunnaleen too Bireeyanee too Selfie too In Palli Let&#39;s go Unda Trailoruma Aha Confusion
528	528	528	Versatile Star Jayasurya  Mass kaa baap  pwoli item loading.......	positive	വേര്സതീലേ താര് ജയസുര്യ  മാസ കാ ബാപ  പ്വോലി ഇതേമ ലോഡിങ്ങ്	Varsateele Tar Jayasurya month Ka father Powley The same Loading
529	529	529	Rajuvetta katta waiting for Lucifer	positive	രാജുവേത്താ കട്ടാ വൈറ്റിങ് ഫര ലുസീഫര	Rajuvetha Kata Whiting Fara Lucifera
530	530	530	How Ande PONNO RameshPisharadi Pani Padichu Varunnud  Samvidhanam Anna Pani Ee kanichathinel Nannayal Mathiyayirunnu Ee Cinima	neutral	ഹോ ആണ്ഡേ പോനനോ രമേശ്പീശാരദി പാണി പദീചു വരുന്നുദ  സംവിധനാമ അന്നാ പാണി ഈം കനീചാതീനേല നാന്നായല മാംഥീയായീരുനനു ഈം സിനിമാം	Ho Ande Don&#39;t go Ramesh Peesharadi Pani Padichu is coming system name Anna Pani Ahem Kaneechathinela Nannayala Manthea Yairuna Ahem the movie
531	531	531	Sooragetta poolichutoo last dialogue epic	positive	സൂരഗെട്ടാ പൂലിയുതൂ ലാസ്റ്റ് ദീഅലോഗു എപിക്	Sureghetta Puliuthu Last The dialogue Epic
532	532	532	trailer kandu full comedy aanannu manasilakkivar evde come on	positive	ട്രേല്ര് കാണ്ഡു ഫുഅല കോമേഡി ആനനനു മാനസീലാക്കീവര ഏവഡ് കോമ ഓം	The trailer Kandu Fuala Comedy To Anan Manasilakivara Ave Coma Omg
533	533	533	Katta mammokka fans like buttonil power kanikku Trailer polichu	positive	കട്ടാ മമോക്കാ ഫംസ ലീകേ ബട്ടനീല പവര് കനീക്കും ട്രേല്ര് പോളിചു	Kata Mamoka Phamsa Leakey Sweet potato Power will move The trailer Polichu
534	534	534	odiyan thulapichu myran V A Sree kumar kopan poda	negative	ഓദിയാന തുലപീചു മരണ വ ആ സ്രീ കുമാര കോപന പോദാ	Odiana Libra death W That Mr Kumara anger eat
