	Unnamed: 0	sentence	sentiment	transliteration	translation
1019	1019	Sreekumar avila prithiraj ennulla viswasam und .... So all best u guys	positive	സ്രീകുമാര അവിലാ പ്രീഥീരാജ എന്നുല്ലാ വിശ്വാസം ഉണ്ട്  സോ എല്ല ബെസ്റ്റ് ഉ ഗുയ്സ	Sreekumara Avila Pritheeraja has no faith so all the best u guys
1020	1020	1:10 ee scene onnum cinemayil illa.... Pattich	negative	110 ഈം സീന ഓനനുംമ സിനേമഈല ഇല്ലാ പത്തീച	110 Eam Seena Onanumma Cinemaeela Illa Pateecha
1021	1021	Mass dialogue ketittu chiri vanathu enikku mathram aano	neutral	മാസ ദീഅലോഗു കേതീത്തു ചീരി വനാതും ഏനീക്കും മാതരാമ ആനോ	Masa dealogu ketheethu chiri vanatum enikum matarama ano
1022	1022	Trailer ithanenkil padathinte kaaryam parayanundo padam koluthiyal bahubaliyude colectionkke pazhamkadha	positive	ട്രേല്ര് ഈഠാനേന്കീല പദതീന്റ കാര്യമ പരായനുംന്ദോ പദമ കോലുതിയല ബാഹുബലീയുഡേ കോള്ക്ഷന്ക്കേ പഝ്ഹാമ്കാധാ	Trailer Ethanenkila Padathinta Karyama Parayanumndo Padama Kolutiyala Baahubaliyude Kolkshanke Pajhamkadha
1023	1023	Verupikkal manju ullathu ozhichal baki ellam super	neutral	വേരുപീക്കല മംജൂ ഉല്ലാതും ഓഝ്ഹീചല ബകീ ഏല്ലമ സൂപ്പര്	Varupeekala Manju Ullatum Ojheechala Baki Ellama Super
1024	1024	Odiyante triler leak cheyyum ennu parayunnavarod.....ayyappante photo veettil undenkilum swamiye kanan ellavarum malaykku thanne pokum	negative	ഓദീയാന്ത് ത്രിലര് ലേക ചേയ്യുംമ എന്നു പരയുംന്നാവരോദയ്യാപ്പാന്റ് ഫോട്ടൊ വിത്തീല ഉന്ദേന്കീലുമ സ്വാമിയ കാനന ഏല്ലവരുമ മലയക്കും ഠാന്നേ പോകുമ	Odiyanth Thriller Leka Cheiyumma Parayumnnavarodayapant Photo Vithila Undenkiluma Swamiya Kanana Ellavaruma Malayakum Thanne Pokuma
1025	1025	First Malayalam teaser to get  k likes...Lalettande mass	positive	ഫീരസ്റ്റ് മലയാളം ടീസര് ടോ ഗെറ്റ്  ക ലീക്സ്ലാലെട്ടാണ്ഡേ മാസ	First Malayalam Teaser To Get Ka Leekslaletande Masa
1026	1026	Manju warrier enthu koppe undakan irikuva	negative	മംജൂ വാരഇയറ് ഏനതും കോപ ഉന്ദാകാന ഇരീകുവാ	Manju waraiyar enatum kopa undakana irikua
1027	1027	Mamookka eth polikkum	positive	മമൂക്കാ ഏത പോലിക്കുംമ	Mamooka, what is it like?
1028	1028	Dislike adukunna pooo maklkekk anta veral gift	negative	ഡിസ്ലീകേ അദുകുന്നാ പൂ മക്ല്കേക്ക അംത വേറല് ഗിഫ്റ്റ്	Dislike adukunna poo mkalkeka amta varel gift
1029	1029	Polichu...  namude ലാലേട്ടൻ.. ...  rajuchettan	positive	പോളിചു  നാമുദേ ലലടടൻ   രാജുചേത്തന	Polichu Namude Laladadan Rajuchetna
1030	1030	Aa urumi karakki adikkunnathu woe ROMANGIFICATION	positive	ആ ഉരുമീ കരക്കീ ആദിക്കുംന്നാഥും വോ റൊമാംന്ഗീഈസറേഷന്	Aa Urumee Karakee Adikumnathum wo Romanngeeisaration
1031	1031	Randu perum vishu angot kondu poyi...... Malayalam cinema industryde uyarthu ezhunelpum	positive	രണ്ഡു പേരുമ വിശു അംഗോട്ട് കോണ്ടു പോയി മലയാളം സിനേമാം ഇന്ഡസ്ട്ര്യ്ഡ് ഉയാര്തും ഈഝ്ഹുനേല്പുമ	Randu Peruma Vishu Angot Kondu Poi Malayalam Cinema Industry Uyartum Eajhunelpuma
1032	1032	ettavum polichath bgm aanu .no raksha	positive	ഏത്തവഉംമ പോലിചാത ബ്ഗ്മ ആനു നോ രക്ഷാ	Ettavaumma polichata bhgma anu no raksha
1033	1033	Mammuni thendikal ethra dislikes adichalum Raja 8 nilayil pottum	negative	മമ്മുനീ തേംദീകല ഏത്രാ ഡിസ്ലീക്സ് ആദിചലുംമ രാജാ 8 നീലാഇല പോട്ടമ	Mammuni Themdikala Ethra Dislikes Adichalumma Raja 8 Neela Ila Potama
1034	1034	Khalid rahman... we r katta waiting here .....	positive	വാലീഡ് രാഹമണ വേ ര കട്ടാ വൈറ്റിങ് ഹീരാ 	Waleed Rahmana Ve Ra Katta Whiting Heera
1035	1035	trailer polichu ikka Marana mass	positive	ട്രേല്ര് പോളിചു ഇക്കാ മാരാനാ മാസ	Trailer Polichu Ika Marana Masa
1036	1036	1:51 ....VAADA ...aa oru otta shot mathi	positive	151 വാദാ ആ ഓരു ഓട്ടാ ഷോത മഥീ	151 Vada aa oru ota shota mathee
1037	1037	Oru thavana kanumbozhum hype kooduvanallo Bhaghavane	positive	ഓരു താവാനാ കനുംബോഝ്ഹുമ ഹൈപ്പ് കുദുവനാല്ലോ ഭാഘവാനേ	Oru tawana kanumbojhuma hype kuduanallo Bhagavane
1038	1038	Njan Mohanlal fan aanenkilum....... Ikka Namichu	positive	ന്ജന മോഹനലാല ഫന ആനേന്കീലുമ ഇക്കാ നമീചു	Njana Mohanalala Fana Anenkiluma Ika Namichu
1039	1039	Koothara mass padam.. oru simbha touch	negative	കൂതാരാ മാസ പദമ ഓരു സീമ്ഭാ ടൂച	Kootara Masa Padma Oru Seembha Tucha
1040	1040	Mass entry ekka	positive	മാസ ആന്ട്രി ഏക്കാ	Monthly Entry Eka
1041	1041	kammara sambhavam madhuraraja trailer undakkiyaa aalanalle trailer undakiyathu  cinema idi akathirunnal mathi  vargam poloru padam ayalum mathi	neutral	കമ്മരാ സമഭാവമ മധുരാരാജാ ട്രേല്ര് ഉന്ദക്കീയാ ആലനാല് ട്രേല്ര് ഉന്ദാകീയാതും  സിനേമാം ഇദി അകഥീരുന്നല മഥീ  വര്ഗമ പോളോരു പദമ അയാലുമ മഥീ	Kammara Samabhavama Maduraraja Trailer Undakiya Alanal Trailer Undakiyatum Cinemam Idi Akathirunnala Mathi Vargama Poloru Padama Ayaluma Mathi
1042	1042	Haters കണ്ടം vayi panjoo raja പിള്ളേരും stronga double strongalle triple strong	negative	ഹാട്ടര് കണട വായീ പംജൂ രാജാ പളളര സ്ട്രോംഗാ ഡോഉബല സ്ട്രോന്ഗാല് ത്രിപ്ല് സ്ട്രോംഗ്	Hatter Kanada Waiyee Panju Raja Pallara Stronga Doubala Strongal Triple Strong
1043	1043	Ente ponnoo.. Gopi Sundar .. Ingal poliyanu bro.. Mammookane pinne enthu parayaan oru raksheellaaa	positive	ആന്റ് പോന്നൂ ഗോപീ സുന്ദര  ഇന്ഗല പോലിയാനു ബ്രോ മമൂകാനേ പിന്നേ ഏനതും പരയാന ഓരു രക്ഷില്ലാ	And go Gopi Sundara Ingala Polianu Bro Mamookane Pinne Enetum Parayana Oru Rakshila
1044	1044	Padam polichu mass + class movie	positive	പദമ പോളിചു മാസ  ക്ലാസ്സ് മോവീഏ	Padma Polichu Masa Class Movie
1045	1045	Ikka mwuthe happy birthday   lub u	positive	ഇക്കാ മ്വൂദ ഹേപ്പീ ബീരദയ   ലബ് ഉ	Ika mvuda happy biradaya lab u
1046	1046	Ithupoloru kidukachi trailer njan vere kandittilla	positive	ഇതുപോളോരു കിദുകാചീ ട്രേല്ര് ന്ജന വേരാ കന്ദിത്തില്ലാ	All these kidukachee trails are not rooted
1047	1047	Ikkak vinu mohan fansinte ella supportum undagumm	positive	ഇക്കാക വിനു മോഹന ഫംസീന്റ ഏല്ലാ സുപ്പോര്ത്തമ ഉന്ദഗുമ്മ	Ikkaka Vinu Mohana Famsienta Ella Suportama Undagumma
1048	1048	athoru valiya kadhayaa monee . paranju thudagiyaa......................super dialogue	positive	അതോരു വാലീയാ കാധ്യാ മോനീ  പരംജു തുദഗിയാസൂപ്പര് ദീഅലോഗു	Athoru Waliya Kadhya Moni Paramju Thudagiasupar Dealogu
1049	1049	Aahh kaalathille Muslim baasha enganaanoo athu polle thanneyanu lallettan ithill present cheyithirrikunnee Padam polkummmm	positive	ആഹ്ഹ കാലതില് മുസ്ലീം ബാശാ ഇംഗആനൂ അതു പോള് ഠാന്നേയാനു ലാലെട്തന ഇഥില്ല പ്രസെന്റ് ചേയീഥീര്രീകുന്നീ പദമ പോലകുമ്മ	Ahha kalatil Muslim basha ingaanu itu paul thanneyanu lalethana itilla present cheyithirikunni padama polakumma
1050	1050	Ith kerala kkaraye ilakki marikkan irangunna padam...Ini theatre poorapparamb aavunnath kanich tharam..nee kandathonnumalla kettoda..	negative	ഇത കേരള ക്കാരയേ ഈലാക്കീ മാരീക്കന ഇരംഗുന്നാ പദാമിനീ തിയേറ്റര് പൂരപ്പരമ്ബ ആവുന്നാഥ കനീച താരമനീ കംദതോനനുമാംല്ലാ കേട്ടോഡാ	This is Kerala Karaye Eilaki Marikana Irangunna Padamini Theater Poorparamba Avunnatha Kaneecha Taramanee Kamdatonanumamllla Ketodo
1051	1051	December 12   ikka Katta Waiting ikka	positive	ദേസംബര് 12   ഇക്കാ കട്ടാ വൈറ്റിങ് ഇക്കാ	December 12 Ika Katta Whiting Ika
1052	1052	Bgm poaRaaa.... Goapi aanel maanthittaanelum Bgm GoosebumpS aakkum	negative	ബ്ഗ്മ പോരാ ഗോആപീ ആനേല മാനതിത്താനേലുംമ ബ്ഗ്മ ഗൂസിബമ്പ്സ് ആക്കുംമ	Bgma Pora Goapee Anela Manatithanelumma Bgma Goosebumps Akumma
1053	1053	Appol  summer vacation lucifer kondu pokum	positive	അപ്പോല്  സുമ്മര വാസറേഷന് ലുസീഫര കോണ്ടു പോകുമ	Then Lucifera will go to Summara Vaseration
1054	1054	Ithupole aayirunnu pulimurugan inte trailer..... Pinnedu nadannathuu malayala cinemaye maatimaricha charithramm ...... Waiting for Odiyan laletta	positive	ഇതുപോല ആയീരുനനു പുലിമുരുഗന ഇന്റ ട്രേല്ര് പിന്നേദു നദന്നാതൂ മലയലാ സിനേമയേ മാതിമാംരിചാ ചരീഥ്രാമമ  വൈറ്റിങ് ഫര ഓദിയാന ലാലെട്ടാ	Like this Aayirunanu Pulimurugana Intrelaar Pinnedu Nadannathu Malayala Cinemaye Mathimamricha Charithramama Whiting Fara Odiana Laletta
1055	1055	Mammokkaaa katta waiting for this movie	positive	മമോക്കാ കട്ടാ വൈറ്റിങ് ഫര തീസ മോവീഏ	Mamoka Katta Whiting Fara Teesa Moviee
1056	1056	Mass enn paranja pora marana mass	positive	മാസ ഏന പരംജാ പോരാ മാരാനാ മാസ	Masa ena paramja pora marana masa
1057	1057	Mohanlal=manju Manju=mohanlal  #manju kanji kodukendi verumo??  Lalletta aduttha filmilengilum nadiye mattane plzzz.. Illengil kanji orappa!	negative	മോഹനലാലമംജൂ മംജുമോഹനലാല  മംജൂ കാന്ജീ കോദുകേന്ദീ വേരുമോ  ലാലെട്ടാ അദുത്ഥാ ഫിലമിലേഗിലുമ നാദിയേ മാതാനേ പ്ല്ഝ്ഝ ഇല്ലേംഗില കാന്ജീ ഓരപ്പാ	Mohanalalamamju manjumohanalala mamju kanji kodukendi veramo laletta aduttha filmilegiluma nadiye matane pljhjha illengila kanji orapa
1058	1058	Katta waiting  Lalettan  Rajuettan polichu heavy  Entha oru feel	positive	കട്ടാ വൈറ്റിങ്  ലാലെത്തന  രാജുത്തന പോളിചു ഹേവ്യ  ഏന്ഥാ ഓരു ഫീല	Katta whiting lalethana rajuthana polychu hevya entha oru feela
1059	1059	Eth suraj ettan vaikunundengil.....etta nighalanu epo ente superstar....parayunathinekalun nammal chaidhukanikunathila vijayam ennu ketitund...proud of u....oru aniyathikutti...	positive	ഏത സൂരജ് ഏത്തന വൈകുനുന്ദേന്ഗിലെട്ടാ നിഘാലാനു എപോ ആന്റ് സൂപ്പര്സ്തര്പരയുംനാതീനേകലൂന നമ്മല ചീധുകനീകുനാഥീലാ വിജയമ എന്നു കേതിതുംഡപ്രോഉഡ് ഓഫ് ഉഓരു അനീയഥീകുത്തീ	Eta Suraj Ettana Vaikunundengiletta Nighalanu Epo And Superstarparaum Nathinekaluna Nammala Cheedhukanekunathila Vijayama Kethitumdaproud Of Uoru Aneethikuthi
1060	1060	Ippol thanne ethra pravashyam Kandu ennu enikkariyilla	positive	ഇപ്പോള് ഠാന്നേ ഏത്രാ പ്രവാശ്യമ കാണ്ഡു എന്നു ഏനീക്കരീഇല്ലാ	Now you don&#39;t know who you are
1061	1061	BGm.. Uffffff... Romanjam.... Katta Romanjam  Epic Mamangam.. മമ്മൂക്ക  Haters.... ചാവാൻ ഒരുങ്ങിക്കോ	positive	ബ്ഗ്മ ഉഫ്ഫ റോമംജമ കട്ടാ റോമംജമ  എപിക് മമംഗമ മമമകക  ഹാട്ടര് ചവൻ ഒരങങകക	Bgma Uffa Romamjama Katta Romamjama Epic Mamamanga Mamamakaka Hatter Chavan Orangakaka
1062	1062	Asooyamootha laalunnikal kuthiyirunnu dislike adikkunnu .poy chaavinadaa	negative	അസൂയമൂതാ ലാലുന്നീകല കുതിയീരുനനു ഡിസ്ലീകേ ആദിക്കുന്നു പോയ ചാവീനാദാ	Chaveenada, who is jealous of Lalunnikala Kuyirunan, is disliking
1063	1063	katta waiting mamangam njanum undakum November 21	positive	കട്ടാ വൈറ്റിങ് മമംഗമ ന്ജനുംമ ഉന്ദകുമ നവംബര് 21	Katta Whiting Mamangama Njanumma Undakuma November 21
1064	1064	From tamilnadu mamukka fan vera level	positive	കരോമ തമിഴ്നാട് മാംമുക്കാ ഫന വേരാ ലെവല്	Karoma Tamil Nadu Mammukka Fana Vera Level
